1.11196,12.5658
1.49658,-14.9136
1.88119,-26.7432
2.26581,21.1325
2.65042,1.63912
3.03504,7.4456
3.41965,6.08943
3.80427,8.15056
4.18889,-5.47775
4.5735,-5.81035
4.95812,1.36302
5.34273,5.73608
5.72735,-8.00009
6.11196,-29.3943
6.49658,6.5728
6.88119,21.5855
7.26581,4.32074
7.65042,12.1041
8.03504,-11.0497
8.41965,-21.8061
8.80427,9.39688
9.18889,-12.5643
9.5735,-13.029
9.95812,-0.595258
10.3427,11.2992
10.7273,7.70315
11.112,-5.63944
11.4966,5.68188
11.8812,18.0225
12.2658,10.6938
12.6504,-26.7307
13.035,-14.4234
13.4197,14.015
13.8043,6.96346
14.1889,-22.052
14.5735,-1.21918
14.9581,13.0136
15.3427,10.5987
15.7273,3.47217
16.112,-2.60456
16.4966,-12.1427
16.8812,-4.87041
17.2658,7.05896
17.6504,6.1101
18.035,20.6801
18.4197,7.04253
18.8043,-14.6595
19.1889,-19.4448
19.5735,-24.9561
19.9581,5.03796
20.3427,30.9247
20.7273,6.19912
21.112,6.49422
21.4966,-28.5698
21.8812,-15.0811
22.2658,10.7686
22.6504,3.01201
23.035,-6.73923
23.4197,6.60857
23.8043,10.1772
24.1889,-13.4329
24.5735,3.28913
24.9581,22.5868
25.3427,-5.29405
25.7273,-35.5187
26.112,-13.0313
26.4966,13.2131
26.8812,1.76457
27.2658,3.91506
27.6504,21.9873
28.035,8.19929
28.4197,-33.7294
28.8043,4.783
29.1889,30.9104
29.5735,11.4729
29.9581,-14.2578
30.3427,-35.3223
30.7273,4.43977
31.112,22.3818
31.4966,17.0439
31.8812,-9.35085
32.2658,-22.7542
32.6504,-11.5301
33.035,-11.6477
33.4197,0.914684
33.8043,23.2646
34.1889,10.3037
34.5735,-3.3329
34.9581,4.07958
35.3427,-10.1211
35.7273,0.00592572
36.112,11.4905
36.4966,-6.26599
36.8812,-3.90003
37.2658,6.26279
37.6504,-22.8256
38.035,-13.4931
38.4197,23.8073
38.8043,9.12025
39.1889,-6.59206
39.5735,13.3696
39.9581,16.5038
40.3427,6.32449
40.7273,-15.0058
41.112,-27.2255
41.4966,7.39304
41.8812,-7.16503
42.2658,-36.962
42.6504,-29.1925
43.035,45.9955
43.4197,25.7921
43.8043,-8.48285
44.1889,-38.0832
44.5735,-33.6462
44.9581,27.5947
45.3427,21.8361
45.7273,-6.05214
46.112,-18.9435
46.4966,-5.05918
46.8812,17.5469
47.2658,-15.4697
47.6504,-2.86855
48.035,-1.13092
48.4197,-16.3761
48.8043,-2.33437
49.1889,15.9584
49.5735,12.3224
49.9581,-7.35308
50.3427,17.0531
50.7273,12.4159
51.112,-13.8089
51.4966,-12.9964
51.8812,0.0237813
52.2658,5.26743
52.6504,2.5251
53.035,-7.30518
53.4197,-11.9519
53.8043,3.36094
54.1889,9.19432
54.5735,-6.48875
54.9581,-10.2651
55.3427,3.47294
55.7273,17.6952
56.112,18.6643
56.4966,8.85655
56.8812,-0.294116
57.2658,-20.4123
57.6504,-31.862
58.035,-28.0946
58.4197,32.4552
58.8043,9.08649
59.1889,-4.38922
59.5735,3.44812
59.9581,-4.73889
60.3427,20.4549
60.7273,-11.6263
61.112,-7.96698
61.4966,7.41332
61.8812,19.6284
62.2658,-4.93314
62.6504,-22.3186
63.035,-12.8173
63.4197,-0.650538
63.8043,0.2358
64.1889,1.26107
64.5735,-2.62402
64.9581,6.96681
65.3427,9.84786
65.7273,24.8901
66.112,2.12413
66.4966,-19.2606
66.8812,-10.1613
67.2658,-2.78197
67.6504,-1.22154
68.035,10.4725
68.4197,-6.03187
68.8043,-17.5772
69.1889,14.559
69.5735,6.18308
69.9581,-5.25291
70.3427,11.5586
70.7273,-1.21493
71.112,9.25732
71.4966,7.2075
71.8812,-14.1753
72.2658,-10.4103
72.6504,-6.02619
73.035,-9.46341
73.4197,3.62354
73.8043,18.351
74.1889,1.99977
74.5735,-5.93489
74.9581,-8.12278
75.3427,13.0626
75.7273,12.8815
76.112,-2.5413
76.4966,-2.99543
76.8812,-4.40107
77.2658,6.3746
77.6504,-3.06611
78.035,-6.87238
78.4197,2.56661
78.8043,-0.375912
79.1889,10.3583
79.5735,-21.4378
79.9581,-8.56573
80.3427,-2.40545
80.7273,13.7197
81.112,11.9757
81.4966,5.01976
81.8812,1.84819
82.2658,4.74233
82.6504,10.7757
83.035,-15.3216
83.4197,-32.9556
83.8043,-8.77096
84.1889,19.5925
84.5735,11.375
84.9581,-12.4637
85.3427,-12.1478
85.7273,21.3379
86.112,15.9759
86.4966,14.6737
86.8812,-5.23576
87.2658,-13.2768
87.6504,8.42714
88.035,17.9233
88.4197,-10.2977
88.8043,-49.2983
89.1889,-8.36493
89.5735,29.7976
89.9581,11.5581
90.3427,-7.6794
90.7273,5.93487
91.112,19.5413
91.4966,-13.6118
91.8812,-0.462192
92.2658,18.113
92.6504,1.02619
93.035,-13.0391
93.4197,-14.1385
93.8043,-4.97902
94.1889,-3.54458
94.5735,4.78593
94.9581,-3.93802
95.3427,5.67137
95.7273,6.19394
96.112,3.77
96.4966,15.6941
96.8812,23.2871
97.2658,-0.954821
97.6504,-26.7812
98.035,-34.199
98.4197,-22.1198
98.8043,16.2541
99.1889,3.17493
99.5735,-6.97699
99.9581,10.1071
100.343,24.619
100.727,5.58675
