2.18014,0.209602
2.56475,-1.60804
2.94937,-15.1365
3.33398,-9.98176
3.7186,8.4216
4.10321,18.2687
4.48783,12.1972
4.87244,-4.93191
5.25706,-5.55041
5.64167,-0.646989
6.02629,-22.8585
6.41091,-11.9859
6.79552,27.931
7.18014,-2.22532
7.56475,16.0801
7.94937,30.3423
8.33398,-14.07
8.7186,3.27086
9.10321,-16.2256
9.48783,-28.2375
9.87244,7.81423
10.2571,15.9705
10.6417,-8.57701
11.0263,-3.97169
11.4109,15.6951
11.7955,5.6683
12.1801,-2.96938
12.5648,-1.47293
12.9494,2.00585
13.334,2.25032
13.7186,-20.0562
14.1032,6.07529
14.4878,15.7322
14.8724,9.91894
15.2571,0.309941
15.6417,-10.4319
16.0263,4.95498
16.4109,8.16301
16.7955,-13.8993
17.1801,-25.0381
17.5648,-1.64043
17.9494,27.367
18.334,27.3518
18.7186,-17.4603
19.1032,-3.60773
19.4878,5.52673
19.8724,-3.83287
20.2571,6.20248
20.6417,-15.089
21.0263,-8.52585
21.4109,-1.49273
21.7955,-0.77069
22.1801,28.3124
22.5648,-3.31152
22.9494,-15.8946
23.334,-9.48594
23.7186,-1.79384
24.1032,12.4549
24.4878,3.1426
24.8724,20.2976
25.2571,-3.75005
25.6417,-6.26909
26.0263,-25.8001
26.4109,-10.4682
26.7955,24.4516
27.1801,-3.13016
27.5648,0.269065
27.9494,0.604623
28.334,-15.5501
28.7186,-9.60846
29.1032,15.1224
29.4878,5.3698
29.8724,-3.65797
30.2571,10.0474
30.6417,5.77144
31.0263,-16.3492
31.4109,-21.351
31.7955,-5.63577
32.1801,12.1513
32.5648,16.8115
32.9494,-1.30791
33.334,-6.80883
33.7186,15.0959
34.1032,7.03845
34.4878,-6.63742
34.8724,1.31413
35.2571,-12.6607
35.6417,-12.8876
36.0263,-0.179092
36.4109,0.64003
36.7955,1.85355
37.1801,25.1471
37.5648,24.8514
37.9494,-18.0702
38.334,-19.8559
38.7186,3.65833
39.1032,-0.604228
39.4878,-32.5201
39.8724,2.4163
40.2571,42.6107
40.6417,-10.2854
41.0263,-13.0115
41.4109,3.27206
41.7955,-10.2424
42.1801,16.8822
42.5648,-14.4978
42.9494,-15.9235
43.334,14.1591
43.7186,20.5405
44.1032,-4.00516
44.4878,3.33794
44.8724,-21.1279
45.2571,-11.9349
45.6417,15.5375
46.0263,19.6887
46.4109,0.23684
46.7955,8.40855
47.1801,13.4814
47.5648,8.98826
47.9494,-24.8552
48.334,-31.0206
48.7186,2.54791
49.1032,14.2967
49.4878,1.24915
49.8724,19.1813
50.2571,20.4634
50.6417,-2.03659
51.0263,-10.3474
51.4109,-8.01852
51.7955,-8.82138
52.1801,-21.8933
52.5648,-3.19925
52.9494,0.485681
53.334,0.333343
53.7186,13.9897
54.1032,26.4697
54.4878,-6.45753
54.8724,-16.1502
55.2571,-7.46064
55.6417,-2.6384
56.0263,17.3696
56.4109,3.04292
56.7955,-29.2812
57.1801,13.0021
57.5648,10.5109
57.9494,-10.6631
58.334,-24.1743
58.7186,13.7036
59.1032,36.4011
59.4878,10.9172
59.8724,-8.31416
60.2571,-2.00422
60.6417,-11.744
61.0263,-10.1576
61.4109,-12.5732
61.7955,-5.12192
62.1801,9.35682
62.5648,23.406
62.9494,11.5084
63.334,-2.8496
63.7186,-12.8651
64.1032,-15.8821
64.4878,16.7041
64.8724,12.2908
65.2571,-5.82095
65.6417,4.22606
66.0263,-10.5587
66.4109,-30.9697
66.7955,3.39433
67.1801,10.2487
67.5648,-0.720063
67.9494,-1.76291
68.334,23.7268
68.7186,16.4019
69.1032,-5.15956
69.4878,-5.69771
69.8724,2.203
70.2571,0.542258
70.6417,-17.2091
71.0263,-5.75888
71.4109,25.4235
71.7955,-0.565968
72.1801,-27.2232
72.5648,-14.4747
72.9494,5.37227
73.334,30.4987
73.7186,20.6556
74.1032,-2.54206
74.4878,7.52254
74.8724,6.69957
75.2571,-13.2346
75.6417,-31.7639
76.0263,-30.2589
76.4109,17.5718
76.7955,38.4444
77.1801,-13.1028
77.5648,-5.56861
77.9494,16.1053
78.334,-20.6357
78.7186,1.62491
79.1032,23.5299
79.4878,-1.90163
79.8724,-10.4701
80.2571,-10.5008
80.6417,15.582
81.0263,10.8455
81.4109,-1.50564
81.7955,11.8442
82.1801,-2.08164
82.5648,-23.326
82.9494,-23.0258
83.334,20.5843
83.7186,22.095
84.1032,-5.96928
84.4878,27.2455
84.8724,-0.620549
85.2571,-33.5861
85.6417,1.50227
86.0263,30.6016
86.4109,0.711519
86.7955,-3.87454
87.1801,8.69121
87.5648,-10.8501
87.9494,-20.1657
88.334,-16.5147
88.7186,8.29936
89.1032,15.057
89.4878,-6.14535
89.8724,1.78387
90.2571,15.5943
90.6417,27.7446
91.0263,13.4172
91.4109,-8.5563
91.7955,-17.7875
92.1801,-29.8176
92.5648,-35.6824
92.9494,11.7056
93.334,18.6186
93.7186,11.8467
94.1032,6.33921
94.4878,8.91624
94.8724,4.75267
95.2571,11.4338
95.6417,11.9934
96.0263,-22.4104
96.4109,-29.2451
96.7955,-1.91264
97.1801,22.0029
97.5648,-18.63
97.9494,-5.61741
98.334,21.7632
98.7186,27.3912
99.1032,-1.18164
99.4878,-24.4936
99.8724,0
100.257,0
100.642,0
101.026,0
101.411,0
101.796,0
