 0.575 0.875 0.625 0.275 0.425 0.875
 0.6749999999999999 0.875 0.475 0.425 0.475 0.1
 0.8250000000000001 0.1 0.775 0.325 0.525 0.1
 0.625 0.725 0.625 0.375 0.475 0.1
 0.625 0.8250000000000001 0.575 0.525 0.725 0.875
 0.575 0.775 0.625 0.325 0.525 0.1
 0.625 0.875 0.625 0.425 0.375 0.875
 0.625 0.8250000000000001 0.625 0.375 0.475 0.8250000000000001


